CustomerKey,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,CLV_Tier
969463,493,1,897.0,3,2,2,322,Loyal,Low Value
969490,389,3,7100.629999999999,4,4,4,444,Champions,Top Value
969679,374,3,32476.97,4,4,5,445,Champions,Top Value
969762,757,2,1529.8300000000002,2,3,2,232,Lost,Low Value
969766,363,2,2372.85,4,3,3,433,Loyal,Medium Value
970157,1452,1,8893.74,1,2,5,125,Lost,Top Value
970316,711,1,414.0,2,2,1,221,Lost,Low Value
970480,527,3,3027.57,3,4,3,343,Loyal,Medium Value
971022,638,1,16308.45,2,2,5,225,Lost,Top Value
971117,487,2,127.92000000000002,3,3,1,331,Loyal,Low Value
971149,1212,1,920.0,1,2,2,122,Lost,Low Value
971338,422,3,5793.98,4,4,4,444,Champions,Top Value
971427,177,3,2737.67,5,4,3,543,Loyal,Medium Value
971666,794,3,5041.7,2,4,4,244,At Risk,Top Value
971716,899,2,509.99,1,3,1,131,Lost,Low Value
971822,648,4,1606.5900000000001,2,5,2,252,Lost,Low Value
971870,423,1,2127.0,4,2,2,422,Loyal,Medium Value
971878,624,1,4548.91,2,2,4,224,Lost,Medium Value
972062,723,1,2502.0,2,2,3,223,Lost,Medium Value
972627,967,2,1795.95,1,3,2,132,Lost,Medium Value
972852,730,2,10506.9,2,3,5,235,At Risk,Top Value
973200,713,2,3771.0,2,3,3,233,At Risk,Medium Value
973337,1144,1,2259.41,1,2,3,123,Lost,Medium Value
973370,6,2,2164.1,5,3,3,533,Loyal,Medium Value
973411,949,3,7342.18,1,4,4,144,At Risk,Top Value
973459,603,3,3039.95,3,4,3,343,Loyal,Medium Value
974581,842,1,2157.99,2,2,2,222,Lost,Medium Value
974784,1137,1,899.6999999999999,1,2,2,122,Lost,Low Value
975128,803,1,134.95,2,2,1,221,Lost,Low Value
975403,1744,1,1293.6200000000001,1,2,2,122,Lost,Low Value
975465,465,1,2019.48,3,2,2,322,Loyal,Medium Value
975468,370,2,1575.8200000000002,4,3,2,432,Loyal,Low Value
975472,1725,1,2553.0,1,2,3,123,Lost,Medium Value
975597,358,1,5419.0,4,2,4,424,Need Attention,Top Value
975739,428,2,2194.66,4,3,3,433,Loyal,Medium Value
975773,376,5,5358.3,4,5,4,454,Champions,Top Value
976098,778,1,1164.0,2,2,2,222,Lost,Low Value
976172,22,6,8388.45,5,5,5,555,Champions,Top Value
976299,1759,1,5499.95,1,2,4,124,Lost,Top Value
976556,442,3,4326.21,3,4,4,344,Loyal,Medium Value
977173,523,1,1085.99,3,2,2,322,Loyal,Low Value
977967,838,5,16605.47,2,5,5,255,At Risk,Top Value
977989,1615,1,991.23,1,2,2,122,Lost,Low Value
978236,465,3,8718.96,3,4,5,345,Loyal,Top Value
978496,459,1,694.64,3,2,1,321,Loyal,Low Value
978532,407,4,7493.05,4,5,4,454,Champions,Top Value
978570,1733,1,1535.99,1,2,2,122,Lost,Low Value
978738,368,1,805.3399999999999,4,2,1,421,Loyal,Low Value
978847,269,3,2109.4,5,4,2,542,Loyal,Medium Value
979053,639,2,1516.5,2,3,2,232,Lost,Low Value
979160,853,1,806.0,2,2,1,221,Lost,Low Value
979318,1191,2,246.87,1,3,1,131,Lost,Low Value
979403,383,1,965.8499999999999,4,2,2,422,Loyal,Low Value
979524,269,2,3809.39,5,3,3,533,Loyal,Medium Value
979530,367,6,12634.55,4,5,5,455,Champions,Top Value
979954,499,3,4294.93,3,4,4,344,Loyal,Medium Value
980041,418,2,5364.09,4,3,4,434,Loyal,Top Value
980080,274,2,1917.99,5,3,2,532,Loyal,Medium Value
980164,366,3,11243.54,4,4,5,445,Champions,Top Value
980266,654,3,4400.99,2,4,4,244,At Risk,Medium Value
980312,44,2,2365.57,5,3,3,533,Loyal,Medium Value
980673,149,1,1483.94,5,2,2,522,Loyal,Low Value
980750,428,1,999.96,4,2,2,422,Loyal,Low Value
981031,803,2,3187.79,2,3,3,233,At Risk,Medium Value
981306,561,1,2816.2200000000003,3,2,3,323,Loyal,Medium Value
981407,576,4,3782.74,3,5,3,353,Loyal,Medium Value
981735,350,2,10714.33,4,3,5,435,Loyal,Top Value
982052,170,7,17081.11,5,5,5,555,Champions,Top Value
982498,795,2,3137.65,2,3,3,233,At Risk,Medium Value
982645,781,3,1863.8700000000001,2,4,2,242,Lost,Medium Value
982850,79,3,2887.34,5,4,3,543,Loyal,Medium Value
982914,39,2,615.78,5,3,1,531,Loyal,Low Value
983092,1599,1,525.6600000000001,1,2,1,121,Lost,Low Value
983144,628,2,5179.77,2,3,4,234,At Risk,Top Value
983266,625,1,748.0,2,2,1,221,Lost,Low Value
983422,604,3,12243.57,3,4,5,345,Loyal,Top Value
983539,60,5,5984.820000000001,5,5,4,554,Champions,Top Value
983558,1705,1,85.98,1,2,1,121,Lost,Low Value
983816,138,2,2192.96,5,3,3,533,Loyal,Medium Value
984040,348,1,2457.0,4,2,3,423,Loyal,Medium Value
984471,466,2,10375.88,3,3,5,335,Loyal,Top Value
985049,11,1,5163.0,5,2,4,524,Need Attention,Top Value
985150,412,2,2625.77,4,3,3,433,Loyal,Medium Value
985427,131,5,33285.58,5,5,5,555,Champions,Top Value
986042,852,3,5680.73,2,4,4,244,At Risk,Top Value
986188,1236,1,239.92999999999998,1,2,1,121,Lost,Low Value
986569,409,5,9627.88,4,5,5,455,Champions,Top Value
986572,1151,1,425.0,1,2,1,121,Lost,Low Value
986809,666,1,861.95,2,2,2,222,Lost,Low Value
987075,502,1,616.95,3,2,1,321,Loyal,Low Value
987101,788,1,279.98,2,2,1,221,Lost,Low Value
987208,580,2,896.97,3,3,2,332,Loyal,Low Value
987484,528,1,2986.7,3,2,3,323,Loyal,Medium Value
987677,479,2,3267.83,3,3,3,333,Loyal,Medium Value
987795,297,2,3116.98,5,3,3,533,Loyal,Medium Value
988194,792,2,3369.97,2,3,3,233,At Risk,Medium Value
988477,380,2,3207.36,4,3,3,433,Loyal,Medium Value
988697,69,5,13447.65,5,5,5,555,Champions,Top Value
988841,352,1,57.88,4,2,1,421,Loyal,Low Value
989573,369,1,17.99,4,2,1,421,Loyal,Low Value
989682,638,1,52.99,2,2,1,221,Lost,Low Value
990084,284,1,68.69999999999999,5,2,1,521,Loyal,Low Value
990399,346,2,4747.84,4,3,4,434,Loyal,Medium Value
990554,787,5,7352.849999999999,2,5,4,254,At Risk,Top Value
991227,1719,1,681.5,1,2,1,121,Lost,Low Value
991685,654,2,550.0,2,3,1,231,Lost,Low Value
991911,1096,1,1592.0,1,2,2,122,Lost,Low Value
991935,832,1,7967.0,2,2,5,225,Lost,Top Value
991965,740,1,1877.7,2,2,2,222,Lost,Medium Value
992150,85,4,3468.96,5,5,3,553,Loyal,Medium Value
992253,218,3,2120.47,5,4,2,542,Loyal,Medium Value
992604,392,2,2991.9700000000003,4,3,3,433,Loyal,Medium Value
992788,652,2,1503.8700000000001,2,3,2,232,Lost,Low Value
992981,390,2,9578.890000000001,4,3,5,435,Loyal,Top Value
993077,396,2,3243.7,4,3,3,433,Loyal,Medium Value
993480,155,5,13770.25,5,5,5,555,Champions,Top Value
993981,1009,2,823.75,1,3,1,131,Lost,Low Value
994139,1231,1,1060.92,1,2,2,122,Lost,Low Value
995164,412,1,2078.9700000000003,4,2,2,422,Loyal,Medium Value
995272,736,2,7796.84,2,3,5,235,At Risk,Top Value
995286,777,3,12736.64,2,4,5,245,At Risk,Top Value
995332,632,3,3410.57,2,4,3,243,At Risk,Medium Value
995897,407,1,58.85,4,2,1,421,Loyal,Low Value
996031,298,4,3223.2000000000003,5,5,3,553,Loyal,Medium Value
996494,1006,1,5756.4,1,2,4,124,Lost,Top Value
996818,1514,2,4075.5199999999995,1,3,3,133,At Risk,Medium Value
996932,1487,2,5071.55,1,3,4,134,At Risk,Top Value
997166,1614,1,45.78,1,2,1,121,Lost,Low Value
997175,1107,1,7496.39,1,2,5,125,Lost,Top Value
997457,194,3,6078.86,5,4,4,544,Champions,Top Value
997675,922,2,2597.8,1,3,3,133,At Risk,Medium Value
997846,487,2,1990.75,3,3,2,332,Loyal,Medium Value
997896,365,1,3140.7000000000003,4,2,3,423,Loyal,Medium Value
997963,1536,1,2093.62,1,2,2,122,Lost,Medium Value
998374,194,6,11813.01,5,5,5,555,Champions,Top Value
998957,710,3,3015.19,2,4,3,243,At Risk,Medium Value
998966,909,2,1694.92,1,3,2,132,Lost,Medium Value
999176,737,2,2966.95,2,3,3,233,At Risk,Medium Value
999198,82,4,7102.48,5,5,4,554,Champions,Top Value
999254,1128,1,236.98000000000002,1,2,1,121,Lost,Low Value
999292,619,4,3982.3100000000004,2,5,3,253,At Risk,Medium Value
999342,1749,1,132.99,1,2,1,121,Lost,Low Value
999350,626,2,5026.98,2,3,4,234,At Risk,Top Value
999485,1149,1,266.72,1,2,1,121,Lost,Low Value
999589,223,1,3162.0,5,2,3,523,Loyal,Medium Value
999701,738,1,1152.17,2,2,2,222,Lost,Low Value
999709,1714,1,191.8,1,2,1,121,Lost,Low Value
1000050,365,2,1292.97,4,3,2,432,Loyal,Low Value
1000168,477,3,10160.86,3,4,5,345,Loyal,Top Value
1000242,905,2,8010.96,1,3,5,135,At Risk,Top Value
1000489,790,2,3739.61,2,3,3,233,At Risk,Medium Value
1001199,78,2,2078.78,5,3,2,532,Loyal,Medium Value
1001228,1856,1,463.6,1,2,1,121,Lost,Low Value
1001493,1321,2,1131.82,1,3,2,132,Lost,Low Value
1001523,459,4,7465.48,3,5,4,354,Loyal,Top Value
1001525,374,3,8796.46,4,4,5,445,Champions,Top Value
1001626,1088,1,836.2,1,2,1,121,Lost,Low Value
1001649,1005,1,1499.6999999999998,1,2,2,122,Lost,Low Value
1001716,563,2,1593.71,3,3,2,332,Loyal,Low Value
1001932,508,2,2262.44,3,3,3,333,Loyal,Medium Value
1002098,239,3,3520.19,5,4,3,543,Loyal,Medium Value
1002199,33,5,8097.82,5,5,5,555,Champions,Top Value
1002331,557,2,2255.79,3,3,3,333,Loyal,Medium Value
1002456,757,1,238.64,2,2,1,221,Lost,Low Value
1002741,542,3,9418.98,3,4,5,345,Loyal,Top Value
1002790,649,3,7490.6,2,4,4,244,At Risk,Top Value
1002933,599,6,18799.67,3,5,5,355,Loyal,Top Value
1003048,1600,2,8164.0,1,3,5,135,At Risk,Top Value
1003056,573,3,5338.43,3,4,4,344,Loyal,Top Value
1003107,122,4,12296.81,5,5,5,555,Champions,Top Value
1003586,519,1,568.97,3,2,1,321,Loyal,Low Value
1003599,533,3,9765.16,3,4,5,345,Loyal,Top Value
1003708,660,2,4759.87,2,3,4,234,At Risk,Medium Value
1003723,583,1,999.97,3,2,2,322,Loyal,Low Value
1003748,610,4,7001.400000000001,2,5,4,254,At Risk,Top Value
1003788,1823,1,4383.76,1,2,4,124,Lost,Medium Value
1003979,636,1,818.53,2,2,1,221,Lost,Low Value
1004261,379,1,3277.0,4,2,3,423,Loyal,Medium Value
1004286,767,1,819.9200000000001,2,2,1,221,Lost,Low Value
1004567,972,2,4762.15,1,3,4,134,At Risk,Medium Value
1005095,449,1,6309.96,3,2,4,324,Need Attention,Top Value
1005343,1683,1,449.84999999999997,1,2,1,121,Lost,Low Value
1005556,172,1,4.99,5,2,1,521,Loyal,Low Value
1005880,1093,1,1651.29,1,2,2,122,Lost,Low Value
1006036,778,1,99.0,2,2,1,221,Lost,Low Value
1006080,377,2,1290.5,4,3,2,432,Loyal,Low Value
1006350,260,1,149.95,5,2,1,521,Loyal,Low Value
1006445,719,3,2918.44,2,4,3,243,At Risk,Medium Value
1006971,788,1,4.99,2,2,1,221,Lost,Low Value
1007026,429,3,5777.2,4,4,4,444,Champions,Top Value
1007043,774,2,85.99,2,3,1,231,Lost,Low Value
1007733,526,3,7569.32,3,4,5,345,Loyal,Top Value
1008370,610,1,319.98,2,2,1,221,Lost,Low Value
1008873,844,3,5095.35,2,4,4,244,At Risk,Top Value
1008885,559,2,11283.95,3,3,5,335,Loyal,Top Value
1009587,614,4,8710.65,2,5,5,255,At Risk,Top Value
1009701,506,2,1656.92,3,3,2,332,Loyal,Low Value
1009854,1180,1,243.29999999999998,1,2,1,121,Lost,Low Value
1010025,429,3,10878.789999999999,4,4,5,445,Champions,Top Value
1010049,528,3,3230.8,3,4,3,343,Loyal,Medium Value
1010094,1206,1,3293.89,1,2,3,123,Lost,Medium Value
1010181,495,1,1032.0,3,2,2,322,Loyal,Low Value
1010245,376,5,27384.73,4,5,5,455,Champions,Top Value
1010453,723,2,1312.04,2,3,2,232,Lost,Low Value
1010612,1527,1,4110.92,1,2,4,124,Lost,Medium Value
1010693,648,2,2258.67,2,3,3,233,At Risk,Medium Value
1011043,960,2,2984.85,1,3,3,133,At Risk,Medium Value
1011206,633,4,5977.2,2,5,4,254,At Risk,Top Value
1011273,348,2,4130.74,4,3,4,434,Loyal,Medium Value
1011435,1131,1,179.13000000000002,1,2,1,121,Lost,Low Value
1011540,789,4,3922.4300000000003,2,5,3,253,At Risk,Medium Value
1011560,400,3,3419.92,4,4,3,443,Loyal,Medium Value
1011663,754,5,15708.29,2,5,5,255,At Risk,Top Value
1012052,170,5,15768.669999999998,5,5,5,555,Champions,Top Value
1012121,487,1,3563.69,3,2,3,323,Loyal,Medium Value
1012250,369,1,1914.75,4,2,2,422,Loyal,Medium Value
1012373,440,4,11642.27,3,5,5,355,Loyal,Top Value
1012443,484,3,10380.64,3,4,5,345,Loyal,Top Value
1012564,789,2,3328.75,2,3,3,233,At Risk,Medium Value
1012662,778,1,679.0,2,2,1,221,Lost,Low Value
1012961,278,1,2978.7,5,2,3,523,Loyal,Medium Value
1013016,1628,1,2562.71,1,2,3,123,Lost,Medium Value
1013019,416,2,18515.949999999997,4,3,5,435,Loyal,Top Value
1013122,1718,1,853.91,1,2,2,122,Lost,Low Value
1013139,615,4,4590.39,2,5,4,254,At Risk,Medium Value
1013255,55,2,3112.08,5,3,3,533,Loyal,Medium Value
1013313,372,4,4445.85,4,5,4,454,Champions,Medium Value
1013352,708,1,1351.97,2,2,2,222,Lost,Low Value
1013844,1807,1,509.98,1,2,1,121,Lost,Low Value
1014097,290,2,3012.0,5,3,3,533,Loyal,Medium Value
1014258,367,3,6169.509999999999,4,4,4,444,Champions,Top Value
1014955,482,1,885.6299999999999,3,2,2,322,Loyal,Low Value
1014981,726,2,3744.4700000000003,2,3,3,233,At Risk,Medium Value
1015203,1285,1,965.6300000000001,1,2,2,122,Lost,Low Value
1015885,1527,2,4164.04,1,3,4,134,At Risk,Medium Value
1015982,897,1,3512.24,1,2,3,123,Lost,Medium Value
1016078,373,6,12097.24,4,5,5,455,Champions,Top Value
1016110,636,5,15264.68,2,5,5,255,At Risk,Top Value
1016260,451,3,4096.96,3,4,4,344,Loyal,Medium Value
1017018,545,3,2823.4,3,4,3,343,Loyal,Medium Value
1017065,1326,1,878.1600000000001,1,2,2,122,Lost,Low Value
1017199,724,3,4756.71,2,4,4,244,At Risk,Medium Value
1017264,489,3,1923.0,3,4,2,342,Loyal,Medium Value
1018176,465,4,2276.7200000000003,3,5,3,353,Loyal,Medium Value
1018188,715,1,8624.32,2,2,5,225,Lost,Top Value
1018779,522,5,7310.4800000000005,3,5,4,354,Loyal,Top Value
1018850,397,4,3438.15,4,5,3,453,Loyal,Medium Value
1019261,925,1,1299.98,1,2,2,122,Lost,Low Value
1019290,632,1,200.0,2,2,1,221,Lost,Low Value
1019297,1747,1,2940.0,1,2,3,123,Lost,Medium Value
1019827,95,1,607.35,5,2,1,521,Loyal,Low Value
1019936,561,1,2044.59,3,2,2,322,Loyal,Medium Value
1019974,1004,3,2973.75,1,4,3,143,At Risk,Medium Value
1019996,729,3,1479.69,2,4,2,242,Lost,Low Value
1020103,4,2,882.9300000000001,5,3,2,532,Loyal,Low Value
1020331,291,1,2191.5,5,2,3,523,Loyal,Medium Value
1020536,242,3,1259.47,5,4,2,542,Loyal,Low Value
1020703,976,2,10971.0,1,3,5,135,At Risk,Top Value
1020918,837,2,8104.049999999999,2,3,5,235,At Risk,Top Value
1021118,781,1,2844.91,2,2,3,223,Lost,Medium Value
1021470,1257,1,2585.11,1,2,3,123,Lost,Medium Value
1021494,417,3,3148.95,4,4,3,443,Loyal,Medium Value
1021645,996,1,1515.95,1,2,2,122,Lost,Low Value
1021656,393,2,2215.5,4,3,3,433,Loyal,Medium Value
1021674,366,2,3491.3599999999997,4,3,3,433,Loyal,Medium Value
1021727,730,2,2657.38,2,3,3,233,At Risk,Medium Value
1022058,388,2,7136.5,4,3,4,434,Loyal,Top Value
1022320,401,5,1913.01,4,5,2,452,Loyal,Medium Value
1022328,422,5,13256.630000000001,4,5,5,455,Champions,Top Value
1022337,419,2,3058.87,4,3,3,433,Loyal,Medium Value
1022388,468,4,17901.6,3,5,5,355,Loyal,Top Value
1022606,841,1,12905.320000000002,2,2,5,225,Lost,Top Value
1022792,955,1,5965.47,1,2,4,124,Lost,Top Value
1022794,645,3,6359.88,2,4,4,244,At Risk,Top Value
1022895,1860,1,231.52,1,2,1,121,Lost,Low Value
1022980,216,4,4629.49,5,5,4,554,Champions,Medium Value
1023110,617,1,52.77,2,2,1,221,Lost,Low Value
1023381,51,3,7667.05,5,4,5,545,Champions,Top Value
1023777,974,1,4128.0,1,2,4,124,Lost,Medium Value
1023840,260,2,2301.4300000000003,5,3,3,533,Loyal,Medium Value
1024431,505,1,1519.6299999999999,3,2,2,322,Loyal,Low Value
1024830,172,4,8007.8,5,5,5,555,Champions,Top Value
1024923,396,3,5321.98,4,4,4,444,Champions,Top Value
1025012,803,2,1508.0,2,3,2,232,Lost,Low Value
1025021,1163,2,4143.73,1,3,4,134,At Risk,Medium Value
1025107,216,3,2024.54,5,4,2,542,Loyal,Medium Value
1025108,360,2,2927.25,4,3,3,433,Loyal,Medium Value
1025223,68,3,9970.77,5,4,5,545,Champions,Top Value
1025279,450,2,4346.46,3,3,4,334,Loyal,Medium Value
1025562,391,3,2233.89,4,4,3,443,Loyal,Medium Value
1025892,729,1,1123.98,2,2,2,222,Lost,Low Value
1025909,475,3,7227.99,3,4,4,344,Loyal,Top Value
1026021,376,3,1176.42,4,4,2,442,Loyal,Low Value
1026824,806,1,1599.92,2,2,2,222,Lost,Low Value
1026914,44,3,1495.72,5,4,2,542,Loyal,Low Value
1027402,265,2,1362.06,5,3,2,532,Loyal,Low Value
1027529,562,1,1869.6599999999999,3,2,2,322,Loyal,Medium Value
1027565,526,1,3769.0,3,2,3,323,Loyal,Medium Value
1027720,785,2,2934.5,2,3,3,233,At Risk,Medium Value
1027802,401,3,7444.93,4,4,4,444,Champions,Top Value
1027901,1695,1,1458.99,1,2,2,122,Lost,Low Value
1028420,156,4,13316.4,5,5,5,555,Champions,Top Value
1028704,593,3,6581.97,3,4,4,344,Loyal,Top Value
1029138,114,1,5358.0,5,2,4,524,Need Attention,Top Value
1029182,1191,1,9739.93,1,2,5,125,Lost,Top Value
1029492,876,2,6501.97,2,3,4,234,At Risk,Top Value
1029513,1290,1,109.0,1,2,1,121,Lost,Low Value
1029578,960,1,2264.07,1,2,3,123,Lost,Medium Value
1029757,464,2,793.79,3,3,1,331,Loyal,Low Value
1029828,720,1,2998.0,2,2,3,223,Lost,Medium Value
1029868,289,2,10016.92,5,3,5,535,Loyal,Top Value
1030143,556,2,5523.89,3,3,4,334,Loyal,Top Value
1031047,389,2,7874.61,4,3,5,435,Loyal,Top Value
1031068,507,6,11562.68,3,5,5,355,Loyal,Top Value
1031203,272,2,3519.9700000000003,5,3,3,533,Loyal,Medium Value
1031361,528,4,8486.19,3,5,5,355,Loyal,Top Value
1031377,540,2,1229.96,3,3,2,332,Loyal,Low Value
1031529,1660,1,338.0,1,2,1,121,Lost,Low Value
1031544,456,3,4610.78,3,4,4,344,Loyal,Medium Value
1031814,995,2,1321.96,1,3,2,132,Lost,Low Value
1032154,519,2,2783.88,3,3,3,333,Loyal,Medium Value
1032522,781,2,638.59,2,3,1,231,Lost,Low Value
1032990,730,2,956.56,2,3,2,232,Lost,Low Value
1033227,846,2,2138.0,2,3,2,232,Lost,Medium Value
1033579,579,2,4323.82,3,3,4,334,Loyal,Medium Value
1034273,422,2,16071.0,4,3,5,435,Loyal,Top Value
1034311,739,3,3760.96,2,4,3,243,At Risk,Medium Value
1034766,513,2,3016.64,3,3,3,333,Loyal,Medium Value
1035342,661,2,5407.91,2,3,4,234,At Risk,Top Value
1035789,498,6,5638.49,3,5,4,354,Loyal,Top Value
1036010,1125,1,325.8,1,2,1,121,Lost,Low Value
1036041,414,1,9450.9,4,2,5,425,Need Attention,Top Value
1036042,375,1,707.1,4,2,1,421,Loyal,Low Value
1036282,788,1,697.23,2,2,1,221,Lost,Low Value
1036471,603,1,29.97,3,2,1,321,Loyal,Low Value
1036675,970,3,2857.9700000000003,1,4,3,143,At Risk,Medium Value
1036716,414,1,1740.99,4,2,2,422,Loyal,Medium Value
1036840,591,1,1147.46,3,2,2,322,Loyal,Low Value
1036884,949,1,4065.94,1,2,3,123,Lost,Medium Value
1036986,419,2,7997.6900000000005,4,3,5,435,Loyal,Top Value
1037200,151,1,997.0,5,2,2,522,Loyal,Low Value
1037234,554,1,4751.71,3,2,4,324,Need Attention,Medium Value
1037348,429,3,3532.29,4,4,3,443,Loyal,Medium Value
1037400,367,4,3484.25,4,5,3,453,Loyal,Medium Value
1037661,960,2,335.61,1,3,1,131,Lost,Low Value
1037873,836,1,1107.0,2,2,2,222,Lost,Low Value
1038082,295,3,1056.5,5,4,2,542,Loyal,Low Value
1038132,1158,1,1548.97,1,2,2,122,Lost,Low Value
1038441,549,2,1957.22,3,3,2,332,Loyal,Medium Value
1039042,1181,1,5908.88,1,2,4,124,Lost,Top Value
1039050,363,8,13042.74,4,5,5,455,Champions,Top Value
1039125,610,1,950.0,2,2,2,222,Lost,Low Value
1039440,38,2,1643.97,5,3,2,532,Loyal,Low Value
1039709,291,1,1125.93,5,2,2,522,Loyal,Low Value
1039919,388,3,233.52,4,4,1,441,Loyal,Low Value
1040205,358,5,3626.07,4,5,3,453,Loyal,Medium Value
1040233,806,1,833.94,2,2,1,221,Lost,Low Value
1040264,834,1,270.72,2,2,1,221,Lost,Low Value
1040649,1534,1,3495.5,1,2,3,123,Lost,Medium Value
1040797,370,4,1312.24,4,5,2,452,Loyal,Low Value
1040916,46,2,7848.91,5,3,5,535,Loyal,Top Value
1041005,226,1,1509.79,5,2,2,522,Loyal,Low Value
1041067,596,4,11010.960000000001,3,5,5,355,Loyal,Top Value
1041126,466,2,1719.97,3,3,2,332,Loyal,Medium Value
1041399,1522,1,469.97,1,2,1,121,Lost,Low Value
1041465,487,4,4505.97,3,5,4,354,Loyal,Medium Value
1041466,1873,1,3958.4700000000003,1,2,3,123,Lost,Medium Value
1041541,1459,1,589.96,1,2,1,121,Lost,Low Value
1041566,447,2,3358.9700000000003,3,3,3,333,Loyal,Medium Value
1041698,52,4,17236.15,5,5,5,555,Champions,Top Value
1041700,470,2,3608.2799999999997,3,3,3,333,Loyal,Medium Value
1041703,417,3,1771.99,4,4,2,442,Loyal,Medium Value
1041871,291,4,898.27,5,5,2,552,Loyal,Low Value
1042263,505,2,3985.92,3,3,3,333,Loyal,Medium Value
1042267,53,6,5150.79,5,5,4,554,Champions,Top Value
1042301,352,4,4736.68,4,5,4,454,Champions,Medium Value
1042711,1517,1,495.0,1,2,1,121,Lost,Low Value
1042883,1707,2,6293.62,1,3,4,134,At Risk,Top Value
1042966,1872,1,79.98,1,2,1,121,Lost,Low Value
1043236,456,1,699.0,3,2,1,321,Loyal,Low Value
1043602,984,1,10382.9,1,2,5,125,Lost,Top Value
1043805,1257,1,2634.08,1,2,3,123,Lost,Medium Value
1043840,578,1,6913.3,3,2,4,324,Need Attention,Top Value
1043858,876,1,2539.5399999999995,2,2,3,223,Lost,Medium Value
1044258,1271,1,5.39,1,2,1,121,Lost,Low Value
1044742,386,3,1847.8400000000001,4,4,2,442,Loyal,Medium Value
1044749,156,1,3054.04,5,2,3,523,Loyal,Medium Value
1044798,1229,2,3780.96,1,3,3,133,At Risk,Medium Value
1044827,277,3,1633.69,5,4,2,542,Loyal,Low Value
1044833,1685,1,5494.93,1,2,4,124,Lost,Top Value
1044988,1339,1,1016.96,1,2,2,122,Lost,Low Value
1045314,291,1,573.98,5,2,1,521,Loyal,Low Value
1045339,844,1,11835.65,2,2,5,225,Lost,Top Value
1045636,1714,1,5442.95,1,2,4,124,Lost,Top Value
1045729,977,3,804.0,1,4,1,141,Lost,Low Value
1046044,548,3,12501.69,3,4,5,345,Loyal,Top Value
1046652,530,2,2481.5,3,3,3,333,Loyal,Medium Value
1046802,751,1,3249.6000000000004,2,2,3,223,Lost,Medium Value
1047050,750,2,6707.07,2,3,4,234,At Risk,Top Value
1047191,753,1,2669.7799999999997,2,2,3,223,Lost,Medium Value
1047746,718,3,1563.48,2,4,2,242,Lost,Low Value
1047846,401,2,2218.84,4,3,3,433,Loyal,Medium Value
1047910,540,2,489.0,3,3,1,331,Loyal,Low Value
1048581,45,2,659.8,5,3,1,531,Loyal,Low Value
1048733,865,1,4078.09,2,2,4,224,Lost,Medium Value
1049326,421,2,2543.83,4,3,3,433,Loyal,Medium Value
1049490,414,4,6618.71,4,5,4,454,Champions,Top Value
1049578,242,3,2385.73,5,4,3,543,Loyal,Medium Value
1049670,263,2,2204.0,5,3,3,533,Loyal,Medium Value
1049709,365,4,2715.06,4,5,3,453,Loyal,Medium Value
1049772,183,2,4059.86,5,3,3,533,Loyal,Medium Value
1049861,414,8,34141.79,4,5,5,455,Champions,Top Value
1049894,456,2,8184.95,3,3,5,335,Loyal,Top Value
1049904,160,3,3122.69,5,4,3,543,Loyal,Medium Value
1050006,785,2,12502.47,2,3,5,235,At Risk,Top Value
1050429,413,2,6027.72,4,3,4,434,Loyal,Top Value
1050975,466,4,6185.58,3,5,4,354,Loyal,Top Value
1051244,449,3,1205.68,3,4,2,342,Loyal,Low Value
1051282,606,1,7706.42,3,2,5,325,Need Attention,Top Value
1051710,382,3,5325.81,4,4,4,444,Champions,Top Value
1051777,151,2,307.85999999999996,5,3,1,531,Loyal,Low Value
1052015,802,1,1607.03,2,2,2,222,Lost,Low Value
1052170,1492,1,897.0,1,2,2,122,Lost,Low Value
1052486,1180,2,6627.01,1,3,4,134,At Risk,Top Value
1052614,603,1,257.5,3,2,1,321,Loyal,Low Value
1052960,715,2,478.95,2,3,1,231,Lost,Low Value
1052970,351,2,6605.0599999999995,4,3,4,434,Loyal,Top Value
1053100,239,3,1753.8500000000001,5,4,2,542,Loyal,Medium Value
1053209,613,5,9717.17,2,5,5,255,At Risk,Top Value
1053333,949,1,457.99,1,2,1,121,Lost,Low Value
1053393,295,2,4226.860000000001,5,3,4,534,Loyal,Medium Value
